id,address,url,title,company_name,company_url,time_update,time_expire,salary,exp,job_level,group_job,job_type,benefit,job_des,job_req,city,web,EcoRegion,Region
tcv401,"- Hồ Chí Minh: 268 Trần Hưng Đạo, Phường 11, Quận 5, Hồ Chí Minh (Tòa nhà Ngân Hàng ACB), Quận 5",https://www.topcv.vn/viec-lam/unreal-engine-artist-tai-ho-chi-minh-luong-10tr-30tr-cv-tieng-anh-va-portfolio/1518603.html?ta_source=JobSearchList_LinkDetail&u_sr_id=yODHzYBQpaRDv7DXdHVeS7lrNM7D1LVDMG6ogG3m_1731073434,Artist,CÔNG TY TNHH VLAST VIỆT NAM,https://www.topcv.vn/cong-ty/cong-ty-tnhh-vlast-viet-nam/200306.html,2024-11-08 0:00,2024-11-08 0:00,800,1,Nhân viên,Thiết kế,"Thiết kế, Thiết kế Đồ hoạ/Giao diện/Trải nghiệm, Chuyên môn Thiết kế Đồ hoạ/Giao diện/Trải nghiệm khác","Công ty hỗ trợ tiền cơm trưa, phí gửi xe.. Lương thỏa thuận theo năng lực (deal trong lúc phỏng vấn, đảm bảo không thấp).. Văn phòng công ty xịn xò, được hỗ trợ đồ ăn nhẹ, thức uống, cafe trong suốt quá trình làm việc.. . . . ","Ưu tiên cho những Artist có kinh nghiệm phát triển trên phần mềm Unreal Engine, làm phim hoạt hình nhân vật., Ưu tiên ứng viên biết sử dụng công cụ đồ họa 3D hoặc các công cụ thiết kế., Thực hiện Virtual Idol và những hình ảnh liên quan đến nội dung IP., Xây dựng bầu không khí hài hòa cho tổng thể của video, cải thiện phong cách thẩm mỹ để cho ra output cuối cùng., Điều chỉnh ánh sáng, thứ tự, rendering trong Unreal Engine., Làm Unreal Look Dev.","Yêu cầu năng lực thẩm mĩ và năng lực đạo diễn video, Biết cách xây dựng tư thế của nhân vật, và có hiểu biết nhất định về chuyển động của cơ thể., Khả năng thu thập những xu hướng thời trang mới nhất, Có khả năng tự quản lý công việc và tích cực giải quyết vấn đề, hoàn thành công việc được giao., Có đạo đức nghề nghiệp để đảm bảo triệt để sự bảo mật thông tin từ công việc., Ưu tiên ứng viên có khả năng tiếng Anh hoặc tiếng Hàn",Ho Chi Minh,TopCV,,
tcv402,"- Hồ Chí Minh: Lầu 4, Phòng 402, Tòa Nhà HKL Số 154,156 Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè",https://www.topcv.vn/viec-lam/nhan-vien-nhap-lieu-tieng-nhat-n3-nu-khong-yeu-cau-kinh-nghiem/1527572.html?ta_source=JobSearchList_LinkDetail&u_sr_id=yODHzYBQpaRDv7DXdHVeS7lrNM7D1LVDMG6ogG3m_1731073434,Nhân Viên Nhập Liệu Tiếng Nhật,Công Ty TNHH BPMS Viet Nam,https://www.topcv.vn/cong-ty/cong-ty-tnhh-bpms-viet-nam/25601.html,2024-11-08 0:00,2024-11-08 0:00,340,0,Nhân viên,Tư vấn chuyên môn/Luật/Biên phiên dịch,"Tư vấn chuyên môn/Luật/Biên phiên dịch, Biên phiên dịch, Biên phiên dịch tiếng Nhật",,,,Ho Chi Minh,TopCV,,
tcv403,"- Hà Nội: 289 Khuất Duy Tiến, Trung Hòa, Cầu Giấy",https://www.topcv.vn/viec-lam/le-tan-tieng-nhat-tai-ha-noi/1515907.html?ta_source=JobSearchList_LinkDetail&u_sr_id=yODHzYBQpaRDv7DXdHVeS7lrNM7D1LVDMG6ogG3m_1731073434,Lễ Tân,Công ty TNHH Phát triển DT Việt Nam,https://www.topcv.vn/cong-ty/cong-ty-tnhh-phat-trien-dt-viet-nam/49279.html,2024-11-08 0:00,2024-11-08 0:00,0,1,Nhân viên,Nhân sự/Hành chính/Pháp chế,"Nhân sự/Hành chính/Pháp chế, Nhà hàng/Khách sạn/Du lịch, Nhà hàng/Khách sạn/Du lịch, Hành chính, Nhà hàng/Dịch vụ ăn uống, Khách sạn/Dịch vụ cư trú, Lễ tân/Đón tiếp",,,,Ha Noi,TopCV,,
tcv404,"- Hà Nội: Số Nhà 32, Ngõ 104 Nguyễn Khiêm Ích, TT Trâu Quỳ, Gia Lâm",https://www.topcv.vn/viec-lam/nhan-vien-digital-marketing-facebook-ads-gia-lam/1515560.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GbEBh9n53bDAu9DdEwDnOAaCTE7EEbZVmAj93TQJ_1731073454,Nhân Viên Digital Marketing,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ DỊCH VỤ THỦY SẢN 365,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-va-dich-vu-thuy-san-365/159840.html,2024-11-08 0:00,2024-11-08 0:00,600,1,Nhân viên,Marketing/PR/Quảng cáo,"Marketing/PR/Quảng cáo, Digital Marketing, Chuyên môn Digital Marketing","-	Thu nhập: 10-20 triệu (thưởng không giới hạn). -	Phụ cấp ăn, thưởng tháng lương thứ 13.. -	Được đào tạo định kỳ hàng tuần kiến thức chuyên sâu về: Photoshop, content hình ảnh , chạy FB. Làm việc trong 1 team thiện chiến, hết mình với công việc. Kiến thức Update liên tục.. -	Được kết hợp cùng đội Sale mạnh, đã có kinh nghiệm dày dặn trong việc chốt đơn. Được hưởng % doanh thu.. -	Sản phẩm có sẵn chất lượng.. -	Được cấp tất cả tài nguyên, ngân sách không giới hạn.. -	Được hưởng các chính sách phúc lợi theo quy định của công ty : BHYT, BHXH, .... -	Tham gia các hoạt động tập thể của công ty.. -	Cơ hội thăng tiến lên vị trí Trưởng nhóm trong vòng 6 tháng làm việc.. -	Thời gian làm việc từ 08h00-17h30, nghỉ trưa 1.5 tiếng. -	Ngày làm việc: Từ thứ 2 – Thứ 7, nghỉ chủ nhật.","-	Chạy Facebook ads (set quảng cáo, lên camp trên 1 hoặc nhiều tài khoản quảng cáo, tối ưu hiệu quả quảng cáo theo ngày, học các kỹ thuật chạy, thuật toán và xu hướng mới);., -	Lên kế hoạch cho chiến dịch content dự định chạy;, -	Báo cáo các công việc phụ trách với Leader., -	Thực hiện báo cáo theo yêu cầu của cấp trên","-	Yêu cầu đã có 1 năm kinh nghiệm về mkt, 3 tháng gần đây có chạy quảng cáo, -	Có laptop cá nhân, -	Thái độ cầu thị, ham học hỏi., -	Có sự tư duy và hiểu biết trong lĩnh vực marketing, -	Nhiệt huyết, năng động, kiên trì, trung thực và làm việc nhóm tốt.",Ha Noi,TopCV,,
tcv405,#NAME?,https://www.topcv.vn/viec-lam/chuyen-vien-tu-van-bao-hiem-du-an-mb-bank-tp-hcm/1529332.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GbEBh9n53bDAu9DdEwDnOAaCTE7EEbZVmAj93TQJ_1731073454,Chuyên Viên Tư Vấn Bảo Hiểm,CÔNG TY TRÁCH NHIỆM HỮU HẠN BẢO HIỂM NHÂN THỌ MB AGEAS (MB AGEAS LIFE),https://www.topcv.vn/cong-ty/cong-ty-trach-nhiem-huu-han-bao-hiem-nhan-tho-mb-ageas-mb-ageas-life/199037.html,2024-11-08 0:00,2024-11-08 0:00,700,1,Nhân viên,Kinh doanh/Bán hàng,"Kinh doanh/Bán hàng, Tài chính/Ngân hàng/Bảo hiểm, Tài chính/Ngân hàng/Bảo hiểm, Sales Tài chính/Ngân hàng/Bảo hiểm, Bảo hiểm, Tư vấn bảo hiểm",,,,Ho Chi Minh,TopCV,,
tcv406,#NAME?,https://www.topcv.vn/viec-lam/chuyen-gia-dich-vu-phap-ly-ve-nguon-von-va-giao-dich-ngan-hang/1515646.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GbEBh9n53bDAu9DdEwDnOAaCTE7EEbZVmAj93TQJ_1731073454,Pháp Lý,Ngân Hàng Thương Mại Cổ Phần Quốc Tế Việt Nam,https://www.topcv.vn/cong-ty/ngan-hang-thuong-mai-co-phan-quoc-te-viet-nam/198519.html,2024-11-08 0:00,2024-11-08 0:00,0,5,Nhân viên,Tài chính/Ngân hàng/Bảo hiểm,"Tài chính/Ngân hàng/Bảo hiểm, Thẩm định và quản trị rủi ro, Pháp chế",,:,,Ho Chi Minh,TopCV,,
tcv407,#NAME?,https://www.topcv.vn/viec-lam/ky-su-xay-dung-kiem-ky-thuat-hien-truong-thu-nhap-len-den-25-trieu-tai-hai-duong/1516256.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GbEBh9n53bDAu9DdEwDnOAaCTE7EEbZVmAj93TQJ_1731073454,Kỹ Sư Xây Dựng,CÔNG TY CỔ PHẦN PHÁT TRIỂN VỮNG MẠNH KTĐ,https://www.topcv.vn/cong-ty/cong-ty-co-phan-phat-trien-vung-manh-ktd/197066.html,2024-11-08 0:00,2024-11-08 0:00,800,1,Nhân viên,Bất động sản/Xây dựng,"Bất động sản/Xây dựng, Quản lý dự án xây dựng, Kỹ sư hiện trường","– Được làm việc trong môi trường chuyên nghiệp, năng động, thân thiện;. – Được đào tạo liên tục và phát triển nghề nghiệp;. – Các khoản thưởng khác theo quy định của công ty;. – Các chế độ khác: đồng phục, BH XH-YT, chế độ khác;. – Có cơ hội thăng tiến trong công việc.","-  Kiểm tra tính hợp lý của hồ sơ thiết kế;, – Giám sát, kiểm tra chất lượng, tiến độ, an toàn tại các công trình xây dựng;, – Kiểm tra thường xuyên tình trạng các công trình, nhà xưởng của các đơn vị trực thuộc công ty;, - Lập kế hoạch triển khai dự án từ khi khởi công đến khi bàn giao., - Quản lý nhân lực, vật tư, tiến độ để thực hiện công việc đúng yêu cầu kỹ thuật, tiến độ được giao, đảm bảo an toàn., - Làm việc với CĐT để nghiệm thu, bàn giao công trình., (Chi tiết công việc sẽ trao đổi trong quá trình phỏng vấn).","– Sử dụng thành thạo phần mềm Autocad và vi tính văn phòng;, – Trung thực, cẩn thận, tận tâm, có tinh thần trách nhiệm.",Hai Duong,TopCV,,
tcv408,#NAME?,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-sale-thi-truong-kenh-horeca-biet-tieng-nhat-hoac-tieng-anh/1528027.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KG9aynbci5KFCIi5eCLruI2UIAbPaww2D6kiVIXV_1731073471,Sale Thị Trường,Công ty TNHH Kewpie Việt Nam,https://www.topcv.vn/cong-ty/cong-ty-tnhh-kewpie-viet-nam/64042.html,2024-11-08 0:00,2024-11-08 0:00,400,1,Nhân viên,Kinh doanh/Bán hàng,"Kinh doanh/Bán hàng, Nhà hàng/Khách sạn/Du lịch, Sales Nhà hàng/Khách sạn/Du lịch, Kinh doanh HORECA","- Đầy đủ BHYT + BHXH + BHTN theo qui định nhà nước, ngoài ra công ty còn mua thêm các loại BH khác cho nhân viên như: BH tai nạn 24h, BH công tác,.... - Hàng năm nhân viên được tham gia khám sức khỏe toàn diện.. - Được tham gia các khóa học đào tạo để trở thành Quản lý, nhiều cơ hội thăng tiến. Hàng năm sẽ có những hoạt động teamwork, team building với cơ hội sang Nhật Bản giao lưu, học hỏi.. - Có các chế độ tặng quà như ngày gia đình, tết thiếu nhi, trung thu, ngày 8/3, lễ tết, sinh nhật... hàng năm, ngoài ra có các trợ cấp riêng khi kết hôn, sinh con, con nhập học, hay trường hợp phúng điếu người thân trong gia đình..... - Các trợ cấp và quyền lợi khác của công ty: Du lịch hằng năm, bánh kem sinh nhật, lương tháng 13, thưởng cuối năm tài chính, các hoạt động liên hoan công ty hàng quý, hàng năm,... - Thường xuyên có các khóa đào tạo kĩ năng mềm cho nhân viên,... . . . . . . . . ","- Chịu trách nhiệm bán hàng kênh nhà hàng, khách sạn., - Thực hiện các hoạt động bán hàng, lập mục tiêu bán hàng (kênh bán hàng, khách hàng target), - Hỗ trợ leader về hoạt động đề xuất sản phẩm, các buổi Demo sản phẩm đến khách hàng., - Báo cáo tiến độ công việc hàng ngày., - Đi thị trường, thu thập thông tin thị trường, thực hiện các báo cáo hoạt động liên quan theo yêu cầu cấp trên.","- Ưu tiên UV có thể đi làm ngay, - Yêu thích công việc bán hàng và có tố chất của người bán hàng, - Chịu khó, nhanh nhẹn, khỏe mạnh và chịu được áp lực công việc. Công việcbán hàng thường xuyên gặp khách hàng ở ngoài thị trường., - Có khả năng đàm phán thuyết phục chốt đơn hàng., - Có phương tiện di chuyển riêng.",Ho Chi Minh,TopCV,,
tcv409,"- Hồ Chí Minh: 80 đường số 17, An Phú, Thủ Đức",https://www.topcv.vn/viec-lam/designer/1529030.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KG9aynbci5KFCIi5eCLruI2UIAbPaww2D6kiVIXV_1731073471,Designer,CÔNG TY CỔ PHẦN QUẢNG CÁO SJK,https://www.topcv.vn/cong-ty/cong-ty-co-phan-quang-cao-sjk/22952.html,2024-11-08 0:00,2024-11-08 0:00,460,1,Nhân viên,Công nghệ Thông tin,"Công nghệ Thông tin, Thiết kế, Thiết kế, Software Design, Thiết kế Đồ hoạ/Giao diện/Trải nghiệm, Nghệ thuật/Hoạt hình/Game, Graphic Design/Illustration/Animation, Việc làm IT","-	Thu nhập hấp dẫn (LƯƠNG 8-15 triệu + THƯỞNG NÓNG). -	Được đào tạo hỗ trợ nghiệp vụ chuyên sâu, các khóa marketing. -	Môi trường làm việc có tính chuyên nghiệp, năng động, thân thiện và cởi mở, nhiều cơ hội phát triển. -	Tham gia BHXH, BHYT theo quy định nhà nước, thưởng các dịp lễ, tết, thưởng theo kết quả hoạt động kinh doanh của Công ty.... -	Các chế độ phúc lợi: sinh nhật, 8/3, 20/10, liên hoan, tổng kết đợt mở bán, tổng kết quý, năm, chế độ nghỉ dưỡng du lịch trong và ngoài nước, kết hợp team building hằng năm cùng công ty.... -	Công việc ổn định và lâu dài, CƠ HỘI TĂNG TIẾN.","-	Thiết kế được TVC 3D chạy trên LED ngoài trời, -	Thiết kế, dựng demo các bản thiết kế trên bảng quảng cáo ngoài trời dựa theo yêu cầu của khách hàng, -	Thiết kế banner, poster, brochure, catalogue, profile... phục vụ cho các kênh truyền thống như even, sự kiện, -	Phối hợp với các bộ phận trong công ty cùng đưa ra những ý tưởng, định hướng thiết kế phù hợp, -	Hỗ trợ các phòng ban khác trong các hoạt động nội bộ hoặc tương tác với khách hàng, -	Làm việc với các đối tác in ấn và thi công, -	Chủ động nghiên cứu nhu cầu và xu hướng của khách hàng để phát triển concept thiết kế cho phù hợp và sáng tạo, -	Báo cáo và cập nhật công việc hằng ngày với Quản lý trực tiếp, -	Sản xuất các video clip/ motion graphic ngắn cho các dự án.","-	Tuổi 18 – 35 tuổi, -	Có kinh nghiệm ít nhất 1 năm trong ngành quảng cáo, -	Sử dụng thuần thục các phần mềm thiết kế (gif animation, video, hình ảnh...), -	Biết làm các bộ nhận diện thương hiệu, -	Biết các vật liệu in ấn là một lợi thế, -	Thông thạo tiếng anh, -	Giao tiếp tốt, năng động, -	Có tinh thần cầu tiến, có tính trách nhiệm trong công việc cao, -	Ưu tiên các ứng viên có kinh nghiệm trong lĩnh vực Quảng cáo, Digital marketing, quảng cáo ngoài trời,...",Ho Chi Minh,TopCV,,
tcv410,#NAME?,https://www.topcv.vn/viec-lam/chuyen-vien-xu-ly-no-to-tung-cvc-cvcc-luong-upto-40-trieu-di-lam-ngay/1525427.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KG9aynbci5KFCIi5eCLruI2UIAbPaww2D6kiVIXV_1731073471,Chuyên Viên Xử Lý Nợ,CÔNG TY CỔ PHẦN MBN JUPITER,https://www.topcv.vn/cong-ty/cong-ty-co-phan-mbn-jupiter/180398.html,2024-11-08 0:00,2024-11-08 0:00,1060,1,Nhân viên,Tài chính/Ngân hàng/Bảo hiểm,"Tài chính/Ngân hàng/Bảo hiểm, Ngân hàng, Chuyên viên xử lý nợ",,,,Gia Lai & 16 noi khac,TopCV,,
tcv411,"- Hồ Chí Minh: 290/26 Nam Kỳ Khởi Nghĩa, Phường Võ Thị Sáu, Quận 3",https://www.topcv.vn/viec-lam/chuyen-vien-tu-van-tong-dai-call-center-tu-van-chot-don-telesales-kinh-nghiem-tu-6-thang-tro-len-lam-viec-tai-quan-3/1526125.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KG9aynbci5KFCIi5eCLruI2UIAbPaww2D6kiVIXV_1731073471,Chuyên Viên Tư Vấn,CÔNG TY TNHH LOVEHEALTH,https://www.topcv.vn/cong-ty/cong-ty-tnhh-lovehealth/161218.html,2024-11-08 0:00,2024-11-08 0:00,700,1,Nhân viên,Kinh doanh/Bán hàng,"Kinh doanh/Bán hàng, Kinh doanh/Bán hàng khác, Chuyên môn Kinh doanh/Bán hàng khác","- Khám sức khỏe định kỳ hàng năm. - Được đào tạo bài bản về kiến thức chuyên môn và kĩ năng bán hàng. - Được hưởng đầy đủ các chế độ theo quy định của pháp luật (BHYT, BHXH, BHTN) và các chế độ phúc lợi theo nội quy, quy chế của Công ty (tham quan, nghỉ mát, lương thưởng, nghỉ lễ Tết...). - Được làm việc trong môi trường chuyên nghiệp và thân thiện, có nhiều cơ hội thăng tiến và phát triển nghề nghiệp. . . . . . ","- Giới thiệu các chương trình ưu đãi khuyến mãi của công ty đến với Khách Hàng, - Cập nhật thông tin trạng thái của khách hàng lên hệ thống để theo dõi thông tin giao nhận hàng, - Tham gia đầy đủ các khóa đào tạo kiến thức về sản phẩm, kỹ năng xử lý các tình huống phát sinh khi tư vấn khách hàng, - Gửi báo cáo công việc lên cấp trên theo yêu cầu","- Giọng nói lưu loát, rõ ràng, nhẹ nhàng, dễ nghe, - Biết sử dụng cơ bản tin học văn phòng cơ bản, - Chịu được áp lực trong công việc",Ho Chi Minh,TopCV,,
tcv412,"- Hà Nội: Số 21A, Lô 1, KĐT Đền Lừ 1, Phường Hoàng Văn Thụ, Hoàng Mai",https://www.topcv.vn/viec-lam/nhan-vien-marketing-quan-ly-nhan-hang-thu-nhap-tu-18-25tr-yeu-cau-3-nam-kinh-nghiem/1526004.html?ta_source=JobSearchList_LinkDetail&u_sr_id=1dYID7ZTYGdV5cCl9MPbgJFBq7d3jQq59Fr2fndA_1731073488,Nhân Viên Marketing,CÔNG TY CỔ PHẦN DƯỢC PHẨM QUỐC TẾ BIOGEN,https://www.topcv.vn/cong-ty/cong-ty-co-phan-duoc-pham-quoc-te-biogen/202051.html,2024-11-08 0:00,2024-11-08 0:00,860,3,Nhân viên,Marketing/PR/Quảng cáo,"Marketing/PR/Quảng cáo, Digital Marketing, Chuyên môn Digital Marketing","• Lương: 18 Tr - 25 Tr + Thưởng Doanh Số. •	Thời gian thử việc: 02 tháng. •	Cơ hội huấn luyện, chế độ đào tạo: Theo chế độ của Công ty phù hợp với yêu cầu của công việc.. •	Thời gian làm việc: 08h/ngày (8h đến 17h) từ thứ 2 đến thứ 6, thứ 7 làm việc buổi sáng. •	Phúc lợi:. -	Bảo hiểm xã hội, bảo hiểm y tế và bảo hiểm thất nghiệp: Theo Bộ luật Lao động, Luật BHXH và quy định của Công ty (sau khi ký hợp đồng chính thức). -	Thưởng lễ, tết... theo kết quả kinh doanh và theo quyết định của Ban lãnh đạo Công ty. •	Ngày nghỉ: Chế độ nghỉ ngơi (nghỉ hàng tuần, phép, năm, lễ, tết,...) theo quy định của pháp luật và quy định của Công ty.","Nhiệm vụ chính:, - Xây dựng, triển khai chiến lược truyền thông và kế hoạch quản trị nhãn hàng/ sản phẩm phụ trách (nhãn hàng TPCN, nhập khẩu,...), - Xây dựng chiến lược MKT phát triển thương hiệu & doanh số hàng năm/ quý thông qua hiểu biết về ngành hàng, xu hướng thị trường, nhu cầu của các phân khúc khách hàng, - Xây dựng kế hoạch ngân sách năm của nhãn hàng., Nội dung công việc:, - Xây dựng và triển khai kế hoạch marketing nhằm đạt mục tiêu doanh số và thị phần đã đề ra, bao gồm: nghiên cứu thị trường, giám sát phát triển sản phẩm và thiết kế bao bì; định giá; trade marketing, ra mắt sản phẩm mới; theo dõi các chiến dịch quảng cáo và doanh thu của các nhãn hàng., - Xác định mục tiêu quảng cáo, đề xuất phương tiện truyền thông phù hợp và phân bổ nguồn lực để chiến dịch quảng cáo hiệu quả, tiết kiệm và phù hợp với đối tượng người tiêu dùng., - Điều chỉnh chiến lược và kế hoạch marketing cho phù hợp với những thay đổi của thị trường, xu hướng mới và thực hiện các chương trình quảng cáo, tiếp thị, dưới sự quản lý và theo dõi Tổng Giám đốc., - Theo dõi, giám sát, đánh giá hiệu quả của các chương trình tiếp thị /marketing đã triển khai đảm bảo thúc đẩy tới doanh số bán hàng của công ty và tăng trưởng lợi nhuận., - Theo dõi và phân tích số liệu bán hàng theo định kỳ., - Tuyển dụng, dẫn dắt, huấn luyện, đánh giá và phát triển thành viên nhóm","- Tốt nghiệp Đại học trở lên chuyên ngành Marketing, Kinh tế, Quản trị Kinh doanh, Quảng cáo truyền thông...., Nam/ nữ: 25 - 35 tuổi, - Am hiều về quảng cáo digital như Google, Facebook, TikTok, Sàn TMĐT..., - Có kinh nghiệm tối thiểu 03 năm ở vị trí tương tương trong trong lĩnh vực, đặc biệt là ngành Dược, TPCN. Kinh nghiệm phát triển sản phẩm mới là một lợi thế., - Có kỹ năng lập kế hoạch kinh doanh và kinh nghiệm thực hiện cũng như việc quản lý dự án., - Có kỹ năng phân tích, sáng tạo, đam mê công việc., - Có khả năng làm việc trong môi trường áp lực cao, có khả năng làm việc độc lập, chủ động cao, - Kỹ năng giao tiếp tốt., - Sức khỏe tốt.",Ha Noi,TopCV,,
